crop,tissue,prep,region_group,anatomy,native_voxel_nm,analysis_voxel_nm,run,bm_sensitivity.bm_voxels,bm_sensitivity.ecs_fraction_bm_excluded,bm_sensitivity.ecs_fraction_with_bm,ecs_width.full_percentiles_nm_p10,ecs_width.full_percentiles_nm_p25,ecs_width.full_percentiles_nm_p50,ecs_width.full_percentiles_nm_p75,ecs_width.full_percentiles_nm_p90,ecs_width.n_ecs_voxels,ecs_width.n_narrow_voxels,ecs_width.narrow_fraction,ecs_width.narrow_mean_nm,ecs_width.narrow_percentiles_nm_p10,ecs_width.narrow_percentiles_nm_p25,ecs_width.narrow_percentiles_nm_p50,ecs_width.narrow_percentiles_nm_p75,ecs_width.narrow_percentiles_nm_p90,ecs_width.narrow_std_nm,membrane_topology.abs_curvature_p50_nm-1,membrane_topology.abs_curvature_p90_nm-1,membrane_topology.abs_deviation_p50_nm,membrane_topology.abs_deviation_p90_nm,membrane_topology.curvature_p10_nm-1,membrane_topology.curvature_p50_nm-1,membrane_topology.curvature_p90_nm-1,membrane_topology.deviation_p10_nm,membrane_topology.deviation_p50_nm,membrane_topology.deviation_p90_nm,membrane_topology.ecs_frac,membrane_topology.frac_concave,membrane_topology.frac_convex,membrane_topology.frac_indent,membrane_topology.frac_protrusion,membrane_topology.gap_bounded_frac,membrane_topology.gap_p10_nm,membrane_topology.gap_p50_nm,membrane_topology.gap_p90_nm,membrane_topology.n_curvature_kept,membrane_topology.n_deviation_kept,membrane_topology.n_gap_kept,membrane_topology.patch_faces,sa_v.cell_density_per_um3,sa_v.n_cells_passing,sa_v.n_cells_total,sa_v.sa_v_ecs_per_nm,sa_v.total_cell_cell_sa_nm2,sa_v.total_cell_volume_nm3,sa_v.total_ecs_facing_sa_nm2,sa_v.total_outer_sa_nm2,topology.curvature_abs_median_per_nm,topology.curvature_abs_p25_per_nm,topology.curvature_abs_p75_per_nm,topology.curvature_iqr_per_nm,topology.curvature_signed_median_per_nm,topology.curvature_signed_p10_per_nm,topology.curvature_signed_p90_per_nm,topology.curvature_std_per_nm,topology.fraction_concave,topology.fraction_convex,topology.fraction_flat,topology.indentation_count,topology.indentation_density_per_um2,topology.n_cells_considered,topology.n_cells_included,topology.protrusion_count,topology.protrusion_density_per_um2,topology.roughness_rms_nm_p120,topology.roughness_rms_nm_p30,topology.roughness_rms_nm_p60,topology.total_ecs_surface_nm2,volume_fraction.cell_fraction,volume_fraction.cell_volume_um3,volume_fraction.cell_voxels,volume_fraction.ecs_bm_voxels,volume_fraction.ecs_fraction,volume_fraction.ecs_primary_voxels,volume_fraction.ecs_volume_um3,volume_fraction.ecs_voxels,volume_fraction.total_volume_um3,volume_fraction.total_voxels,voronoi_gap.contact_fractions_p160,voronoi_gap.contact_fractions_p20,voronoi_gap.contact_fractions_p320,voronoi_gap.contact_fractions_p40,voronoi_gap.contact_fractions_p80,voronoi_gap.gap_mean_nm,voronoi_gap.gap_min_nm,voronoi_gap.gap_std_nm,voronoi_gap.n_boundary_faces,voronoi_gap.percentiles_nm_p10,voronoi_gap.percentiles_nm_p25,voronoi_gap.percentiles_nm_p50,voronoi_gap.percentiles_nm_p75,voronoi_gap.percentiles_nm_p90
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,,,,2.0,2.0,4.47213595499958,7.483314773547883,12.0,5578838.0,5578838.0,1.0,5.761877389376175,2.0,2.0,4.47213595499958,7.483314773547883,12.0,4.567028966006588,0.004502787254750729,0.010959443636238575,3.7519636154174805,7.442709922790527,-0.0006566141964867711,0.004267570562660694,0.010927912779152393,0.33525997400283813,3.665708541870117,7.442709922790527,0.0867,0.13154864709268854,0.8684513529073115,0.08376511226252159,0.9162348877374784,0.0,16.0,16.0,27.712812423706055,3474.0,3474.0,3606.0,7060.0,39.0625,20.0,24.0,0.025590331438861958,0.0,463391888.0,11858352.0,3432608.0,0.002851800976242118,0.0013414943678654188,0.004928267775114576,0.003586773407249157,0.0018693772806860796,-0.003093516713401339,0.006736912220879168,0.004510811122706214,0.1508191540470176,0.485192796866476,0.36398804908650695,3.0,0.6632558543763543,24.0,20.0,170.0,37.584498414660075,6.688304033454787,0.8678753919468152,3.2962847111495583,4523141.379311062,0.91283065625,0.467369296,58421162.0,0.0,0.08716934375,5578838.0,0.044630704,5578838.0,0.512,64000000.0,1.0,0.7948288526338018,1.0,0.9744199392295554,0.9999507069295711,13.609780399654449,6.0,9.877190971517798,1643233.0,6.0,6.0,9.936237570137333,17.729526024783205,27.59532716735955
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,degradation,,,,2.0,2.8284271247461903,4.0,6.6332495807108,12.0,5316575.0,5316575.0,1.0,5.746755393489636,2.0,2.8284271247461903,4.0,6.6332495807108,12.0,4.862069749611824,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,20.0,0.008584979077637061,0.0,948684432.0,8144436.0,5396428.0,0.00285325277037872,0.001328817572488051,0.004977312740041768,0.0036484951675537164,0.00031229909309104885,-0.005392522090380159,0.005739679680300081,0.004949628078421571,0.2938007308882956,0.3405825838119707,0.36561668529973357,8.0,2.2119473598764214,20.0,9.0,110.0,30.414276198300797,5.842103857602468,0.7886800276727266,2.822154144713435,3616722.59707254,,,,,,,,,,,1.0,0.8119107945060345,1.0,0.9647269571642161,0.9995669720805902,16.101317238688615,8.928203230275509,9.393537278608395,1147732.0,9.936237570137333,10.47213595499958,12.12899020449196,16.69441732447586,27.41640786499874
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,4.0,degradation,,,,4.0,4.0,5.656854249492381,8.0,12.649110640673518,666808.0,666808.0,1.0,6.861558082465304,4.0,4.0,5.656854249492381,8.0,12.649110640673518,4.630440802466875,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,20.0,0.008592640384849649,0.0,948301760.0,8148416.0,5393472.0,0.0034835336301902928,0.001599436099631149,0.006143703079784283,0.004544266980153134,0.0013628696737717748,-0.00486837058220403,0.008788278805237127,0.005744471648965665,0.24223927761605218,0.4494554067604632,0.3083053156234843,24.0,5.435299097386178,20.0,10.0,110.0,24.911787529686645,11.031006259727405,1.0137249587799668,3.4959560688158704,4415580.3700925205,,,,,,,,,,,1.0,0.7574931974919449,1.0,0.9582315566782883,0.9993702025790379,18.584863762789837,12.0,9.235062361737128,287394.0,12.0,13.65685424949238,15.313708498984761,19.872475140274666,29.2664991614216
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,degradation,,,,8.0,8.0,8.0,8.0,16.0,83715.0,83715.0,1.0,9.70178892291908,8.0,8.0,8.0,8.0,16.0,3.9962444955452927,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,20.0,0.008590555184264511,2304.0,947660288.0,8140928.0,5388416.0,0.004121798593855329,0.0018869901889282427,0.00776052448569936,0.005873534296771117,0.0022559588181232416,-0.004566392777426183,0.012959993701084353,0.007635610802113886,0.21827025644694625,0.517527134882444,0.2642026086706095,20.0,3.950853202791362,20.0,12.0,119.0,23.507576556608605,13.078185996989868,1.3312514335939456,4.393798062714293,5062197.700959776,,,,,,,,,,,1.0,0.0,1.0,0.910313632087745,0.9981786522026299,28.30964389124158,24.0,8.736386549742546,49963.0,24.0,24.0,24.0,27.31370849898476,39.74495028054933
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,16.0,degradation,,,,16.0,16.0,16.0,16.0,16.0,10309.0,10309.0,1.0,16.72956380347341,16.0,16.0,16.0,16.0,16.0,2.8427701025546885,,,,,,,,,,,,,,,,,,,,,,,,12.292670185626532,12.0,20.0,0.007513295814747191,1183488.0,926511104.0,6961152.0,5351168.0,0.005340626257643735,0.0023239701182622067,0.010154586761588981,0.007830616643326774,0.0030254877092653737,-0.0055740140359732526,0.016620541463501004,0.009930447874540732,0.23056274411509373,0.5507794547783902,0.21865780110651603,23.0,4.404580762742608,20.0,13.0,127.0,24.32094595079614,14.823821812517323,1.7403578904345751,5.226242080119999,5221836.365120605,,,,,,,,,,,1.0,0.0,1.0,0.0,0.9784378437843785,51.79911560203221,48.0,8.093023264718015,4545.0,48.0,48.0,48.0,54.62741699796952,61.254833995939045
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,8.0,matched,,,,8.0,8.0,8.0,8.0,16.0,83715.0,83715.0,1.0,9.70178892291908,8.0,8.0,8.0,8.0,16.0,3.9962444955452927,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,20.0,0.008590555184264511,2304.0,947660288.0,8140928.0,5388416.0,0.004121798593855329,0.0018869901889282427,0.00776052448569936,0.005873534296771117,0.0022559588181232416,-0.004566392777426183,0.012959993701084353,0.007635610802113886,0.21827025644694625,0.517527134882444,0.2642026086706095,20.0,3.950853202791362,20.0,12.0,119.0,23.507576556608605,13.078185996989868,1.3312514335939456,4.393798062714293,5062197.700959776,,,,,,,,,,,1.0,0.0,1.0,0.910313632087745,0.9981786522026299,28.30964389124158,24.0,8.736386549742546,49963.0,24.0,24.0,24.0,27.31370849898476,39.74495028054933
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,,,,2.0,2.8284271247461903,4.0,6.6332495807108,12.0,5316575.0,5316575.0,1.0,5.746755393489636,2.0,2.8284271247461903,4.0,6.6332495807108,12.0,4.862069749611824,0.0031046648509800434,0.00875383336097002,1.913955807685852,4.489764213562012,-0.005927628837525845,-0.000528794655110687,0.006764350924640894,-3.1549835205078125,-0.24274811148643494,3.8950443267822266,0.0433,0.5448663853727145,0.4551336146272855,0.5378340365682138,0.46216596343178623,0.0,16.0,16.0,22.627416610717773,7110.0,7110.0,7992.0,15431.0,11.0,11.0,20.0,0.008584979077637061,0.0,948684432.0,8144436.0,5396428.0,0.002853184664063441,0.001328817572488051,0.004977244519297522,0.003648426946809471,0.0003122416012273337,-0.005392319754846901,0.005739196219490289,0.00486778074564165,0.2938015706137176,0.34058958690154867,0.3656088424847338,8.0,2.211947359700034,20.0,9.0,110.0,30.414276195875466,5.842101566981717,0.7886795683809612,2.8221529111297072,3616722.597360949,0.9574674,0.9574674,119683425.0,0.0,0.0425326,5316575.0,0.0425326,5316575.0,1.0,125000000.0,1.0,0.8119107945060345,1.0,0.9647269571642161,0.9995669720805902,16.101317238688615,8.928203230275509,9.393537278608395,1147732.0,9.936237570137333,10.47213595499958,12.12899020449196,16.69441732447586,27.41640786499874
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,degradation,,,,2.0,2.8284271247461903,6.0,10.198039027185569,14.422205101855956,6830094.0,6830094.0,1.0,7.370196839922216,2.0,2.8284271247461903,6.0,10.198039027185569,14.422205101855956,5.02067836051834,,,,,,,,,,,,,,,,,,,,,,,,23.4375,12.0,14.0,0.018106693558611334,0.0,455464272.0,8246952.0,3323184.0,0.002604981464707368,0.001241109017922702,0.0045260146623215475,0.0032849056443988453,0.0014712594303068448,-0.0032320871707236048,0.006188149172242025,0.004229882923130965,0.16594786375112022,0.43894604844240204,0.39510608780647744,1.0,0.31983478611692473,14.0,10.0,110.0,35.181826472861715,6.147436724296385,0.7781002584370297,2.9772843548487393,3126614.250253634,,,,,,,,,,,1.0,0.49967640871236835,1.0,0.9214013334403249,1.0,21.527732657251853,6.0,11.787665237276661,1146508.0,6.82842712474619,12.12899020449196,20.0,28.67953701485454,37.989017689370016
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,4.0,degradation,,,,4.0,4.0,6.928203230275509,11.313708498984761,14.966629547095765,853302.0,853302.0,1.0,8.357531437531975,4.0,4.0,6.928203230275509,11.313708498984761,14.966629547095765,4.737832546848668,,,,,,,,,,,,,,,,,,,,,,,,23.4375,12.0,14.0,0.018087101236415333,544.0,455401664.0,8236896.0,3322240.0,0.003457251958023703,0.0016232602204936408,0.006090077214236873,0.004466816993743232,0.00271507604379153,-0.002585483606155365,0.009110041166201809,0.005107106551495621,0.12670904969020566,0.5684921535148558,0.30479879679493826,7.0,1.6925842440200818,14.0,10.0,88.0,21.278201924823886,12.657039708484469,1.0447606122037587,3.75895068276003,4135687.794998137,,,,,,,,,,,1.0,0.3624567607634814,1.0,0.8917011551053184,1.0,25.56424094059087,12.0,10.763646053592927,259024.0,12.0,16.58505747976789,23.595917942265423,31.688704263277558,40.970562748477136
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,degradation,,,,8.0,8.0,8.0,11.313708498984761,17.88854381999832,106735.0,106735.0,1.0,10.831062903078973,8.0,8.0,8.0,11.313708498984761,17.88854381999832,4.127857518865358,,,,,,,,,,,,,,,,,,,,,,,,23.4375,12.0,14.0,0.017234882358036066,374208.0,455173632.0,7844864.0,3318592.0,0.004186853817148544,0.0019160833662256226,0.007792879837239086,0.005876796471013464,0.0035747211072423087,-0.0023206650059335314,0.012378481913190456,0.006705154021016269,0.11314150192614868,0.6267253669805127,0.2601331310933387,7.0,1.451889189359436,14.0,12.0,97.0,20.11903590969504,14.481971591553583,1.3727598092460107,4.615211769977872,4821304.581163218,,,,,,,,,,,1.0,0.0,1.0,0.7973045150263495,1.0,33.21027093784436,24.0,9.270162158702345,56168.0,24.0,27.31370849898476,30.627416997969522,37.856406460551014,45.48446176226374
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,16.0,degradation,,,,16.0,16.0,16.0,16.0,22.627416997969522,13386.0,13386.0,1.0,17.045256756712668,16.0,16.0,16.0,16.0,22.627416997969522,2.816850045798363,,,,,,,,,,,,,,,,,,,,,,,,23.4375,12.0,14.0,0.015783925981315148,1001984.0,454651904.0,7176192.0,3317248.0,0.005046923533033171,0.0022159908575973635,0.009533870864995372,0.007317880007398008,0.004106301052809759,-0.0031104256900927633,0.015469970179892682,0.008867312901090595,0.14091367485256162,0.6316215465980888,0.22746477854934957,8.0,1.6280945990890456,14.0,12.0,100.0,20.35118248861307,15.880755589668349,1.7772619519235373,5.337810112640153,4913719.3898168905,,,,,,,,,,,1.0,0.0,1.0,0.0,0.9966388266449379,51.75381261132347,48.0,6.233910924285273,9818.0,48.0,48.0,48.0,54.62741699796952,61.254833995939045
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,8.0,matched,,,,8.0,8.0,8.0,11.313708498984761,17.88854381999832,106735.0,106735.0,1.0,10.831062903078973,8.0,8.0,8.0,11.313708498984761,17.88854381999832,4.127857518865358,,,,,,,,,,,,,,,,,,,,,,,,23.4375,12.0,14.0,0.017234882358036066,374208.0,455173632.0,7844864.0,3318592.0,0.004186853817148544,0.0019160833662256226,0.007792879837239086,0.005876796471013464,0.0035747211072423087,-0.0023206650059335314,0.012378481913190456,0.006705154021016269,0.11314150192614868,0.6267253669805127,0.2601331310933387,7.0,1.451889189359436,14.0,12.0,97.0,20.11903590969504,14.481971591553583,1.3727598092460107,4.615211769977872,4821304.581163218,,,,,,,,,,,1.0,0.0,1.0,0.7973045150263495,1.0,33.21027093784436,24.0,9.270162158702345,56168.0,24.0,27.31370849898476,30.627416997969522,37.856406460551014,45.48446176226374
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,,,,2.0,2.8284271247461903,6.0,10.198039027185569,14.422205101855956,6830094.0,6830094.0,1.0,7.370196839922216,2.0,2.8284271247461903,6.0,10.198039027185569,14.422205101855956,5.02067836051834,0.002632430288940668,0.00711943581700325,1.8652039766311646,4.401768207550049,-0.0008084361325018108,0.0024790281895548105,0.007105854339897633,-0.07623111456632614,1.8482218980789185,4.401768207550049,0.1071,0.16561514195583596,0.8343848580441641,0.10970907816333683,0.8902909218366631,0.001,16.0,22.627416610717773,35.7770881652832,5706.0,5706.0,6220.0,12206.0,23.4375,12.0,14.0,0.018106693558611334,0.0,455464272.0,8246952.0,3323184.0,0.0026047191614997373,0.0012410530187194908,0.0045258850211045065,0.0032848320023850155,0.0014712189261870622,-0.0032316891101633253,0.006187922280146297,0.004209855444858564,0.16595578401285824,0.43895826102597013,0.39508595496117144,1.0,0.3198343899608428,14.0,10.0,110.0,35.181782895692706,6.147444613164269,0.7780997705851409,2.977285580761991,3126618.1229680446,0.89327978125,0.457359248,57169906.0,0.0,0.10672021875,6830094.0,0.054640752,6830094.0,0.512,64000000.0,1.0,0.49967640871236835,1.0,0.9214013334403249,1.0,21.527732657251853,6.0,11.787665237276661,1146508.0,6.82842712474619,12.12899020449196,20.0,28.67953701485454,37.989017689370016
crop1037,Cortex,Chemical,,Neurovascular (endothelium/glia/neurons),2.0,2.0,degradation,,,,8.246211251235321,24.73863375370596,92.0,176.02272580550502,279.1128803907122,64698755.0,51435441.0,0.7949989300412349,72.95607819320199,6.324555320336759,18.33030277982336,62.51399843235114,120.0,161.20794025109308,58.29328703328166,,,,,,,,,,,,,,,,,,,,,,,,5.859375,9.0,16.0,0.009517775344108012,0.0,1012170560.0,9633612.0,4981012.0,0.0021144760224797903,0.0009420722410118177,0.00396287416268121,0.0030208019216693928,0.00042416124364374797,-0.003942801843860234,0.005083516401080015,0.004457627033781016,0.21780217278069117,0.30312635451025544,0.4790714727090535,3.0,0.677250608812131,16.0,8.0,113.0,25.5097729319236,4.895691620742823,0.6852041611589913,2.4309522482382855,4429674.866238767,,,,,,,,,,,0.6916180400637747,0.17684432018547924,0.7934452313457311,0.3420202039881932,0.6658334388668622,158.30011344122428,6.82842712474619,202.34697517482343,1539795.0,14.32455532033676,26.4681522645563,57.35223072410328,260.1932957888006,463.71847188853144
crop1037,Cortex,Chemical,,Neurovascular (endothelium/glia/neurons),2.0,4.0,degradation,,,,8.94427190999916,25.298221281347036,92.43376006633075,176.58992043715293,280.0,8100824.0,6429606.0,0.7936977769175086,73.4098626439215,8.0,19.595917942265423,62.99206299209449,120.13325934144966,161.24515496597098,58.001180788289794,,,,,,,,,,,,,,,,,,,,,,,,5.859375,9.0,16.0,0.009525445053114945,0.0,1011072128.0,9630912.0,4972352.0,0.0025865856819134434,0.0011364602138126698,0.004979033946079988,0.003842573732267318,0.0011230233574752414,-0.003519756997970712,0.00765785595614785,0.004985147409783337,0.1824246204511403,0.40782467114674875,0.4097507084021107,19.0,3.513765857450937,16.0,9.0,114.0,21.08259514470562,9.921652792265192,0.8929320240151475,3.0912049597394278,5407303.949894817,,,,,,,,,,,0.6911973319432883,0.150192298216541,0.7923594200192428,0.33106672994483904,0.6635753723427706,160.13654447807238,12.0,202.2176462597045,385599.0,16.58505747976789,28.58020766040636,59.0987120370146,261.3918521652541,465.4308511009162
crop1037,Cortex,Chemical,,Neurovascular (endothelium/glia/neurons),2.0,8.0,degradation,,,,11.313708498984761,26.5329983228432,93.637599285757,177.2681584492827,280.7988603965479,1012100.0,800784.0,0.7912103547080328,74.43503845243805,8.0,19.595917942265423,64.4980619863884,120.53215338655491,160.99689437998487,57.21047901392558,,,,,,,,,,,,,,,,,,,,,,,,5.859375,9.0,16.0,0.009472954493656462,128.0,1010918400.0,9576384.0,4967744.0,0.003068990149912253,0.0013517665933820366,0.006117595985801181,0.004765829392419145,0.0016564951073893687,-0.0034692892797058396,0.010796012606410933,0.006819295608048412,0.17525508042980065,0.4693284701463466,0.3554164494238529,19.0,3.1828836399425735,16.0,9.0,108.0,18.092180690199893,11.51082840942365,1.1879500448587645,3.8086865978212017,5969429.658554154,,,,,,,,,,,0.6807401141437611,0.0,0.7834480838624707,0.28119411934768873,0.6446659742373462,168.82470766839148,24.0,202.76387394424313,93391.0,24.0,35.712812921102035,63.23148037553857,275.23873928318454,474.31952396874226
crop1037,Cortex,Chemical,,Neurovascular (endothelium/glia/neurons),2.0,16.0,degradation,,,,16.0,32.0,96.0,178.88543819998318,283.5207223467096,126823.0,99918.0,0.7878539381657901,77.54757613527217,16.0,22.627416997969522,65.96969000988257,122.89833196589773,161.59207901379324,55.85986677028337,,,,,,,,,,,,,,,,,,,,,,,,5.859375,9.0,16.0,0.009270838831750465,133376.0,1008775168.0,9352192.0,4954368.0,0.004562859640039832,0.002046421083601502,0.008478128166933278,0.0064317070833317756,0.0025150230375518908,-0.005109043957612986,0.014236505835628882,0.009520551718992038,0.2226063100855046,0.5333857489303697,0.2440079409841256,21.0,3.3077822303193956,16.0,10.0,115.0,18.114045546987168,12.981777830833897,1.6069204289674361,4.584351137094948,6348664.615074211,,,,,,,,,,,0.6282948622486969,0.0,0.743608835939439,0.0,0.5091089600397121,200.7290665823428,48.0,206.8659760926016,20145.0,48.0,59.712812921102035,79.48990056109866,326.14168804996484,513.795735734205
crop1037,Cortex,Chemical,,Neurovascular (endothelium/glia/neurons),2.0,8.0,matched,,,,11.313708498984761,26.5329983228432,93.637599285757,177.2681584492827,280.7988603965479,1012100.0,800784.0,0.7912103547080328,74.43503845243805,8.0,19.595917942265423,64.4980619863884,120.53215338655491,160.99689437998487,57.21047901392558,,,,,,,,,,,,,,,,,,,,,,,,5.859375,9.0,16.0,0.009472954493656462,128.0,1010918400.0,9576384.0,4967744.0,0.003068990149912253,0.0013517665933820366,0.006117595985801181,0.004765829392419145,0.0016564951073893687,-0.0034692892797058396,0.010796012606410933,0.006819295608048412,0.17525508042980065,0.4693284701463466,0.3554164494238529,19.0,3.1828836399425735,16.0,9.0,108.0,18.092180690199893,11.51082840942365,1.1879500448587645,3.8086865978212017,5969429.658554154,,,,,,,,,,,0.6807401141437611,0.0,0.7834480838624707,0.28119411934768873,0.6446659742373462,168.82470766839148,24.0,202.76387394424313,93391.0,24.0,35.712812921102035,63.23148037553857,275.23873928318454,474.31952396874226
crop1037,Cortex,Chemical,,Neurovascular (endothelium/glia/neurons),2.0,2.0,native,,,,8.246211251235321,24.73863375370596,92.0,176.02272580550502,279.1128803907122,64698755.0,51435441.0,0.7949989300412349,72.95607819320199,6.324555320336759,18.33030277982336,62.51399843235114,120.0,161.20794025109308,58.29328703328166,0.001991068944334984,0.007010252680629492,1.0835669040679932,3.7043135166168213,-0.0036152491811662912,0.00037468477967195213,0.005705829709768295,-1.8633431196212769,0.21850809454917908,3.202160596847534,0.3382,0.445343625498008,0.554656374501992,0.43824701195219123,0.5617529880478087,0.066,22.627416610717773,48.0,65.96968841552734,8032.0,8032.0,8423.0,17515.0,5.859375,9.0,16.0,0.009517775344108012,0.0,1012170560.0,9633612.0,4981012.0,0.0021142446948944358,0.0009418536107353738,0.003962298790948419,0.003020445180213045,0.00042419416771344006,-0.003941950689744918,0.005083205635138649,0.004437812255155571,0.21777826107509513,0.3031252824892812,0.47909645643562354,3.0,0.6772503908871901,16.0,8.0,113.0,25.509764723417494,4.895693133403459,0.6852036168307273,2.430952471585851,4429676.2916150335,0.6630273177083333,1.01840996,127301245.0,0.0,0.33697268229166666,64698755.0,0.51759004,64698755.0,1.536,192000000.0,0.6916180400637747,0.17684432018547924,0.7934452313457311,0.3420202039881932,0.6658334388668622,158.30011344122428,6.82842712474619,202.34697517482343,1539795.0,14.32455532033676,26.4681522645563,57.35223072410328,260.1932957888006,463.71847188853144
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,degradation,,,,8.94427190999916,20.396078054371138,48.82622246293481,107.70329614269008,217.18195136797164,35129706.0,31160459.0,0.8870116647147573,55.56530308759695,8.0,17.88854381999832,40.98780306383839,81.68231142664855,128.31211945876353,47.03044073977079,,,,,,,,,,,,,,,,,,,,,,,,4.150390625,17.0,61.0,0.02245575406701576,0.0,1828481728.0,41059936.0,7135520.0,0.004249668415670566,0.0019203648523716432,0.007572192943601587,0.005651828091229943,0.002330880021091935,-0.005315626195459442,0.010063235653402523,0.008706269391963667,0.2174385376423498,0.5229235323888528,0.25963792996879825,100.0,4.614186412442068,61.0,16.0,327.0,15.088389568685562,14.112516369417923,1.299877991990326,4.448848983770446,21672293.024475962,,,,,,,,,,,0.7516671435481661,0.024033895556427508,0.9296290669681427,0.1791008469229027,0.47546700989707746,130.51083523557682,12.0,139.6440489473584,1072943.0,29.91560980209512,48.51890981469013,84.18758731592669,159.12520680414917,275.515641742763
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,8.0,degradation,,,,11.313708498984761,22.627416997969522,50.59644256269407,108.81176406988355,219.5267637441959,4386883.0,3881666.0,0.8848346308757266,56.745545267819026,11.313708498984761,19.595917942265423,41.569219381653056,82.365041127896,128.74781551544865,46.426682720004166,,,,,,,,,,,,,,,,,,,,,,,,4.150390625,17.0,61.0,0.022393783084839837,128.0,1830542336.0,40992768.0,7142016.0,0.005162944102506642,0.002303324590314812,0.009318821833635542,0.007015497243320731,0.0035295173962156343,-0.004802605506171035,0.01321312850562386,0.009321281876542969,0.19069109641977952,0.5904476886709855,0.21886121490923516,102.0,4.025389247748999,61.0,21.0,326.0,12.865459752609544,15.963749408603652,1.6151743873291113,5.250512945416746,25339164.419202067,,,,,,,,,,,0.7433473231343172,0.0,0.9273545737623539,0.1373821020804188,0.4469741414323751,135.44687622238408,24.0,140.31565722045468,265908.0,35.31370849898476,54.62741699796952,88.7610552661839,163.12575543732254,279.2922762023021
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,16.0,degradation,,,,16.0,22.627416997969522,53.0659966456864,112.0,222.8542124349459,548491.0,484309.0,0.8829844063074873,60.10884356510532,16.0,22.627416997969522,45.254833995939045,86.16263691415206,129.98461447417537,45.30323228270586,,,,,,,,,,,,,,,,,,,,,,,,4.150390625,17.0,61.0,0.0222229436696348,38144.0,1829408768.0,40654848.0,7153408.0,0.0059329781992191145,0.0027020683890722486,0.010620884342217045,0.007918815953144797,0.003990109295672324,-0.005839343636177619,0.015461839167979172,0.010501846743704225,0.20921852540705546,0.6019176656975102,0.18886380889543458,100.0,3.785544880261013,61.0,22.0,344.0,13.022274388097886,16.73684165163419,2.0308470359924145,5.853376556143,26416276.4312822,,,,,,,,,,,0.713135886310759,0.0,0.9196692447965793,0.0,0.35603345280764637,149.4952030202433,48.0,140.58211548836567,63612.0,54.62741699796952,66.34022991907156,100.4466698804699,176.0,292.2012688781922
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,8.0,matched,,,,11.313708498984761,22.627416997969522,50.59644256269407,108.81176406988355,219.5267637441959,4386883.0,3881666.0,0.8848346308757266,56.745545267819026,11.313708498984761,19.595917942265423,41.569219381653056,82.365041127896,128.74781551544865,46.426682720004166,,,,,,,,,,,,,,,,,,,,,,,,4.150390625,17.0,61.0,0.022393783084839837,128.0,1830542336.0,40992768.0,7142016.0,0.005162944102506642,0.002303324590314812,0.009318821833635542,0.007015497243320731,0.0035295173962156343,-0.004802605506171035,0.01321312850562386,0.009321281876542969,0.19069109641977952,0.5904476886709855,0.21886121490923516,102.0,4.025389247748999,61.0,21.0,326.0,12.865459752609544,15.963749408603652,1.6151743873291113,5.250512945416746,25339164.419202067,,,,,,,,,,,0.7433473231343172,0.0,0.9273545737623539,0.1373821020804188,0.4469741414323751,135.44687622238408,24.0,140.31565722045468,265908.0,35.31370849898476,54.62741699796952,88.7610552661839,163.12575543732254,279.2922762023021
